127.0.0.1 - - [29/Aug/2026:14:46:05 -0500] "GET / HTTP/1.1" 200 11435
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:05 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:06 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:07 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:07 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:07 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:07 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:07 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:07 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:07 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:08 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:08 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:08 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:08 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:08 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:08 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:08 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:12 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:12 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:12 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:12 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:12 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:12 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:13 -0500] "GET /demo/authors HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:13 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:14 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:14 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:15 -0500] "GET /demo/createAuthor HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:15 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:16 -0500] "GET /demo/createAuthor?name=Global+Automate HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:16 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:40 -0500] "GET /demo/createAuthor?name=johan2 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:52:40 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:21 -0500] "GET /demo/createAuthor?name=johan2 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:21 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:21 -0500] "GET /demo/createAuthor?name=johan2 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:21 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:22 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:22 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:23 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:23 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:23 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:23 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /demo/home HTTP/1.1" 404 701
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /demo/home HTTP/1.1" 404 701
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /demo/home HTTP/1.1" 404 701
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /demo/home HTTP/1.1" 404 701
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /demo/home HTTP/1.1" 404 701
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:32 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:33 -0500] "GET /demo/home HTTP/1.1" 404 701
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:33 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:33 -0500] "GET /demo/home HTTP/1.1" 404 701
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:33 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:33 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:33 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:33 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:33 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:34 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:34 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:35 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:35 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:37 -0500] "POST /demo/createAuthor HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:37 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:37 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:50 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:59 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:59 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:55:59 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:00 -0500] "GET /demo/authors HTTP/1.1" 200 199
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:00 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:01 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:01 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:02 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:02 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:04 -0500] "POST /demo/createAuthor HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:04 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:04 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:09 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:09 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:09 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:09 -0500] "GET /demo/authors HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:10 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:11 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:11 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:16:56:12 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:01:32 -0500] "GET /demo/createAuthor?name+required=Monohan HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:01:32 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:38 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:38 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:38 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:39 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:39 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:45 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:47 -0500] "POST /demo/createAuthor HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:47 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:48 -0500] "GET /demo/authors HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:50 -0500] "GET /demo/posts HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:04:51 -0500] "GET /demo/createPost HTTP/1.1" 200 323
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:00 -0500] "POST /demo/createPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:00 -0500] "GET /demo/createPost HTTP/1.1" 200 323
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:03 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:16 -0500] "POST /demo/createPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:16 -0500] "GET /demo/createPost HTTP/1.1" 200 323
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:16 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:19 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:19 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:19 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:19 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:20 -0500] "GET /demo/posts HTTP/1.1" 200 458
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:20 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:27 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:27 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:30 -0500] "GET /demo/posts HTTP/1.1" 200 458
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:30 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:31 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:31 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:05:31 -0500] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:11 -0500] "GET /demo/authors HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:15 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:15 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:15 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:16 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:28 -0500] "GET /demo/authors HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:30 -0500] "GET /demo/posts HTTP/1.1" 200 458
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:32 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:34 -0500] "POST /demo/createAuthor HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:34 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:37 -0500] "GET /demo/authors HTTP/1.1" 200 238
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:40 -0500] "GET /demo/createPost HTTP/1.1" 200 323
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:50 -0500] "POST /demo/createPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:50 -0500] "GET /demo/createPost HTTP/1.1" 200 323
0:0:0:0:0:0:0:1 - - [29/Aug/2026:17:06:52 -0500] "GET /demo/posts HTTP/1.1" 200 525
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:16:33 -0500] "GET / HTTP/1.1" 200 11435
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:16:36 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:16:38 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:30 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:30 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:30 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:30 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:30 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:30 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:31 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:31 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:31 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:32 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:33 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:33 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:33 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:33 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:33 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:33 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:33 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:34 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:34 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:34 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:34 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:34 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:34 -0500] "GET /demo/createAuthor HTTP/1.1" 500 4102
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:35 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:35 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:35 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:35 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:36 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:36 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:36 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:36 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:36 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:37 -0500] "GET /demo/createAuthor HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:37 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:38 -0500] "GET /demo/home HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:38 -0500] "GET /demo/authors HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:40 -0500] "GET /demo/posts HTTP/1.1" 500 4084
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:18:41 -0500] "GET /demo/posts HTTP/1.1" 500 4084
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:07 -0500] "GET /demo/posts HTTP/1.1" 500 4084
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:07 -0500] "GET /demo/posts HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:07 -0500] "GET /demo/posts HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:08 -0500] "GET /demo/posts HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:08 -0500] "GET /demo/posts HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:08 -0500] "GET /demo/posts HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:08 -0500] "GET /demo/posts HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:09 -0500] "GET /demo/posts HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:09 -0500] "GET /demo/posts HTTP/1.1" 404 702
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:10 -0500] "GET /demo/posts HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:11 -0500] "GET /demo/authors HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:13 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:14 -0500] "GET /demo/createPost HTTP/1.1" 200 323
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:15 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:17 -0500] "POST /demo/createAuthor HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Aug/2026:18:19:17 -0500] "GET /demo/createAuthor HTTP/1.1" 200 196
